request_id,scenario,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
78bmyymu59,short-bursts,completions,1775622211.5917513,1775622211.5931008,1.35,1.35,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
zduxlez896,short-bursts,completions,1775622266.2043326,1775622266.206251,1.92,1.92,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
uzhr5xff0t,short-bursts,completions,1775622197.987264,1775622197.988472,1.21,1.21,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
va2ieuc1hh,short-bursts,completions,1775622252.0583968,1775622252.0598912,1.49,1.49,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
xs6esj3l0x,short-bursts,completions,1775622298.9164493,1775622298.9187315,2.28,2.28,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
026rjrny20,short-bursts,completions,1775622220.224775,1775622220.2260382,1.26,1.26,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
gyup12spfh,short-bursts,completions,1775622268.3186407,1775622268.3201523,1.51,1.51,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
c8bbi4wire,short-bursts,completions,1775622222.5833948,1775622222.584436,1.04,1.04,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
or7875aud9,short-bursts,completions,1775622294.9998188,1775622295.0010045,1.19,1.19,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
atvzkhiuit,short-bursts,completions,1775622312.3526168,1775622312.3537822,1.17,1.17,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
2y9v86wzs3,short-bursts,completions,1775622217.9630811,1775622217.9641974,1.12,1.12,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
v0gyubmxns,short-bursts,completions,1775622308.4112294,1775622308.4126382,1.41,1.41,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
d5j60fkhmy,short-bursts,completions,1775622208.7907588,1775622208.7917378,0.98,0.98,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
0nec8uyo57,short-bursts,completions,1775622254.9948955,1775622254.9961257,1.23,1.23,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
e6sylztgxn,short-bursts,completions,1775622214.723763,1775622214.7247896,1.03,1.03,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ecgz9389yz,short-bursts,completions,1775622276.6093025,1775622276.6104121,1.11,1.11,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
oh9sdbdw2p,short-bursts,completions,1775622199.6185565,1775622199.620117,1.56,1.56,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
bnz8v12ii8,short-bursts,completions,1775622267.4651825,1775622267.466278,1.10,1.10,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
mmx3y9rgez,short-bursts,completions,1775622274.1367733,1775622274.1382062,1.43,1.43,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
u3bbxux1ox,short-bursts,completions,1775622280.2714884,1775622280.2725918,1.10,1.10,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
mo5bxxc02d,short-bursts,completions,1775622203.0167162,1775622203.017783,1.07,1.07,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
hnriuu9k9x,short-bursts,completions,1775622243.2853522,1775622243.2866957,1.34,1.34,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
uuylajahcp,short-bursts,completions,1775622302.0923133,1775622302.0937197,1.41,1.41,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
zdfkblcmpi,short-bursts,completions,1775622241.038044,1775622241.0394537,1.41,1.41,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
lvpymb5m9j,short-bursts,completions,1775622275.3407943,1775622275.3424852,1.69,1.69,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
